entity_id,created_by_user_id,user_id,name,username,email,web,description,description_alt,cuit,cuil,founded_date,employee_count,country,country_id,state,state_id,city,city_id,street,street_number,apartment,apartment_number,postal_code,phone,phone_alt,international_activity_code
77,,1,LABORATORIOS PLASTICOS SA,LABORATORIOS_PLASTICOS_SA,alicialabplast@ar.inter.net,,Fabricación de envases plásticos,,30592099914,,1999-06-02,31,Argentina,1,Buenos Aires,3269,,,123,2174,18,19,1923,221-4695349,221-4695225,222010
78,,1,IMAP PET SA,IMAP_PET_SA,da.schuller@gerresheimer.com,www.gerresheimer.com,Fabricación de envases plásticos,Venta al por mayor de artículos de plástico,30696220308,,1998-06-18,27,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,CORRIENTES AV 1302,0,7,,1043,11-41143000,11-46391911,222010
79,,1,GRAFIC CENTER SA,GRAFIC_CENTER_SA,administracion@graficcenter.com,www.graficcenter.com,"Impresión n.c.p., excepto de diarios y revistas",Impresión de diarios y revistas,30711163588,,2009-04-06,22,Argentina,1,Chaco,2900,,,ROQUE SAENZ PEÑÑA,460,,,3500,362-4443822,362-4443705,181109
80,,1,COPILEIDY SERVICIO GRAFICO INTEGRAL SRL,COPILEIDY_SERVICIO_GRAFICO_INTEGRAL_SRL,Cobranzas@copileidy.com,www.copileidy.com,"Impresión n.c.p., excepto de diarios y revistas",Servicios relacionados con la impresión,30610614953,,1986-10-20,20,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,VIAMONTE,340,,,1053,11-45086291,11-45086290,181109
81,,1,FAME FABRICA ARGENTINA DE MAQUINAS Y EQUIPOS SA,FAME_FABRICA_ARGENTINA_DE_MAQUINAS_Y_EQUIPOS_SA,cesarm@famesa.com.ar,www.famesa.com.ar,"Fabricación de heladeras, freezers, lavarropas y secarropas","Fabricación de cocinas, calefones, estufas y calefactores no eléctricos",30707943420,,2002-01-17,51,Argentina,1,Cordoba,838,,,CALINGASTA,5580,,,5006,351-4954567,0-0,275020
82,,1,ANDRES MORETTI E HIJOS SA,ANDRES_MORETTI_E_HIJOS_SA,Gustavog@moretti.com.ar,www.moretti.com.ar,"Fabricación de aparatos de uso doméstico n.c.p. (Incluye enceradoras, pulidoras, batidoras, licuadoras y similares)",Servicios personales n.c.p.,30615773383,,1987-09-18,48,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,CALIFORNIA,2082,3,,1289,11-49431938,11-49430363,275099
83,,1,WILERS SRL,WILERS_SRL,wylers@icpaz.com.ar,www.icpaz.com.ar,"Fabricación de calzado de cuero, excepto calzado deportivo y ortopédico","Fabricación de calzado de materiales n.c.p., excepto calzado deportivo y ortopédico",33631146789,,1989-04-19,38,Argentina,1,Santa Fe,2189,,,R PCIAL 90 KM 84 SN,0,,,2117,0-470003,0-0,152011
84,,1,METALURGICA CARLOS A PARDO SRL,METALURGICA_CARLOS_A_PARDO_SRL,Fnovoa@metalpardo.com.ar,www.metalpardo.com.ar,Fabricación en industrias básicas de productos de hierro y acero n.c.p. (Incluye la producción de hojalata),Servicio de transporte automotor de cargas n.c.p. (Incluye servicios de transporte de carga refrigerada y transporte pesado),30707584110,,2001-03-07,31,Argentina,1,Buenos Aires,3269,,,AGUSTIN ALVAREZ,3854,,,1603,11-47097767,0-0,241009
85,,1,VIVIENDAS DON PALACIOS SRL,VIVIENDAS_DON_PALACIOS_SRL,carlos@viviendadonpalacios.com.ar,www.viviendadonpalacios.com.ar,Fabricación de premoldeadas para la construcción,Fabricación de viviendas prefabricadas de madera,30711343098,,2010-03-31,12,Argentina,1,Santa Fe,2189,,,AYACUCHO,6244,,,2000,341-4666940,341-4622794,239592
86,,1,BOZZANO Y SANCHEZ SH,BOZZANO_Y_SANCHEZ_SH,neonlife@neonlife.com.ar,www.neonlife.com.ar,"Fabricación de carteles, señales e indicadores -eléctricos o no-","Reparación y mantenimiento de productos de metal, excepto maquinaria y equipo",30650221482,,1992-04-06,8,Argentina,1,Buenos Aires,3269,,,SUPERI,845,,,1766,11-46998886,11-46996285,329030
87,,1,IMPRESO SA,IMPRESO_SA,info@impreso.com.ar,www.impreso.com.ar,"Fabricación de carteles, señales e indicadores -eléctricos o no-",Servicios relacionados con la impresión,30710206356,,2006-04-07,8,Argentina,1,Buenos Aires,3269,,,ING GUILLERMO MARCONI,3391,,,1636,11-47613636,11-47607700,329030
88,,1,CREACIONES MA YO FAVEN SRL,CREACIONES_MA_YO_FAVEN_SRL,higar@faven.com.ar,www.faven.com.ar,"Fabricación de productos plásticos en formas básicas y artículos de plástico n.c.p., excepto muebles",Venta al por mayor de mercancías n.c.p.,30592333542,,1982-07-20,70,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,PASTEUR,431,,,1028,11-49538982,11-52370611,222090
89,,1,CANOS PONTEVEDRA SA,CANOS_PONTEVEDRA_SA,administracion@canospontevedrasa.com.ar,https://cañospontevedra.com.ar,"Fabricación de artículos de cemento, fibrocemento y yeso excepto hormigón y mosaicos",,30653064086,,1992-05-28,24,Argentina,1,Buenos Aires,3269,,,R 21 Y MONTE DINERO NO DETERMI,0,,,1761,220-4922305,220-4920238,239593
90,,1,BREFIL SC P A,BREFIL_SC_P_A,brefil@brefilsca.com.ar,www.brefilsca.com.ar,Fabricación de productos elaborados de metal n.c.p.,"Servicios inmobiliarios realizados por cuenta propia, con bienes urbanos propios o arrendados n.c.p.",30504908972,,1971-03-20,4,Argentina,1,Buenos Aires,3269,,,AVELLANEDA,545,,,1722,220-4830213,0-0,259999
91,,1,MUSACCHIO SA,MUSACCHIO_SA,musachio@edca.com.ar,www.edca.com.ar,Tratamiento y revestimiento de metales y trabajos de metales en general,"Movimiento de suelos y preparación de terrenos para obras (Incluye el drenaje, excavación de zanjas",30623466341,,1987-12-11,21,Argentina,1,Buenos Aires,3269,,,COLECTORA ESTE RUTA NACIONAL N,0,,,1893,11-42038664,11-42044740,259200
92,,1,IDEAS VETRO SA,IDEAS_VETRO_SA,esuarez@ceramicapiu.com,www.ceramicapiu.com,Fabricación de revestimientos cerámicos,,30711809216,,2010-10-29,60,Argentina,1,Buenos Aires,3269,,,AV BOULOGNE SUR MER,1187,,,1611,11-47274111,11-47273026,239202
93,,1,BASE 5 SA,BASE_5_SA,pgs@base-5.com.ar,www.base-5.com.ar,Fabricación de equipamiento e instrumentos ópticos y sus accesorios,"Venta al por mayor de artículos de óptica y de fotografía (Incluye venta de lentes de contacto, líquidos oftalmológicos, armazones, cristales ópticos, películas fotográficas, cámaras y accesorios para fotografía, etc.)",30710430981,,2007-12-12,29,Argentina,1,Buenos Aires,3269,,,ROQUE SAENZ PENA,2849,PB,,1752,11-46990181,11-46993631,267001
94,,1,LANHIL SAIC,LANHIL_SAIC,ignaciolanhil@arnet.com.ar,,"Fabricación de hilados textiles de lana, pelos y sus mezclas",,30515605866,,0--,27,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,FLORIDA,470,6,,1005,11-43920516,11-45511448,131131
95,,1,BIEMME ARGENTINA SA,BIEMME_ARGENTINA_SA,biemme@biemme.com.ar,www.biemme.com.ar,Fabricación de juegos y juguetes,"Fabricación de productos plásticos en formas básicas y artículos de plástico n.c.p., excepto muebles",30678288671,,1994-06-16,23,Argentina,1,Buenos Aires,3269,,,JOSE INGENIEROS,4202,,,1766,11-44411031,11-44411041,324000
96,,1,MANGUERAS HIDRAULICAS SA,MANGUERAS_HIDRAULICAS_SA,mhidraulicas@cablenet.com.ar,www.cablenet.com.ar,Fabricación de productos de caucho n.c.p.,,33707572839,,2001-04-10,27,Argentina,1,Santa Fe,2189,,,MORENO,2069,,,2919,3400-471543,0-0,221909
97,,1,BUDMAN SRL,BUDMAN_SRL,administracion@budmansrl.arnetbiz.com.ar,www.budmansrl.arnetbiz.com.ar,"Fabricación de calzado de materiales n.c.p., excepto calzado deportivo y ortopédico",Fabricación de calzado deportivo,30505692256,,0--,17,Argentina,1,Cordoba,838,,,PRUDENCIO BUSTOS,572,,,5186,0-422050,0-0,152021
98,,1,LA ESPAÑOLA MOSAICOS SRL,LA_ESPAÑOLA_MOSAICOS_SRL,clemente@laespanola.com.ar,www.laespanola.com.ar,Fabricación de mosaicos,,30692034089,,1996-12-20,24,Argentina,1,Buenos Aires,3269,,,AV 44 ESQ,201,,,1901,221-4961329,221-4962066,239510
99,,1,MULTICAJAS SA,MULTICAJAS_SA,admin@multicajas.com.ar,www.multicajas.com.ar,Fabricación de artículos de papel y cartón n.c.p. (No incluye el papel de lija: 239900),,30694547903,,1997-07-03,17,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,HUMBOLDT,561,,,1414,11-48572323,11-48580700,170990
100,,1,SOLA CONSTRUCCIONES SA,SOLA_CONSTRUCCIONES_SA,lsola@sola.com.ar,www.sola.com.ar,"Fabricación de artículos de cemento, fibrocemento y yeso excepto hormigón y mosaicos",,30711056323,,2009-07-14,4,Argentina,1,Santa Fe,2189,,,MARCOS CIANI,2407,,,2600,3462-435554,3462-428686,239593
101,,1,FIESA SRL,FIESA_SRL,carlos@ejemplo.com,www.ejemplo.com,Fabricación de equipo eléctrico n.c.p.,Venta al por mayor de máquinas y equipo de control y seguridad,30703976685,,1999-10-19,45,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,DE LOS INCAS AV 4154,0,,,1427,11-45525400,11-45522522,279000
102,,1,DISTRIBUIDORA MARTELLI SA,DISTRIBUIDORA_MARTELLI_SA,emiliano_tuzzi@hotmail.com,,Recauchutado y renovación de cubiertas,Venta al por menor de cámaras y cubiertas,30686486040,,1995-10-24,9,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,PARANA,326,1,5,1017,0-0,0-0,221120
103,,1,TECAL SA,TECAL_SA,adm@cavatini.com.ar,www.cavatini.com.ar,"Fabricación de calzado de cuero, excepto calzado deportivo y ortopédico",Fabricación de calzado deportivo,30703468515,,1999-05-20,94,Argentina,1,Buenos Aires,3269,,,FORMOSA,3241,,,1754,11-44845802,11-44845010,152011
104,,1,SUPERTECH SA,SUPERTECH_SA,info@supertech.com.ar,www.supertech.com.ar,Fabricación de papel y cartón excepto envases,Fabricación de artículos de papel y cartón n.c.p. (No incluye el papel de lija: 239900),30503863169,,1963-09-30,30,Argentina,1,Buenos Aires,3269,,,BUERAS,3323,,,1824,11-42467466,11-42466563,170102
105,,1,MADENORT SRL,MADENORT_SRL,madenort_srl@hotmail.com,,Aserrado y cepillado de madera nativa,Fabricación de carpintería metálica,33560373789,,1974-08-20,7,Argentina,1,Salta,2752,MARAVILLAS,,ESQUIU,460,,,4530,3878-424075,3878-422117,161001
106,,1,INDUSTRIAS ITAL GROUP SA,INDUSTRIAS_ITAL_GROUP_SA,Guillermo@italgroup-sa.com.ar,www.italgroup-sa.com.ar,Fabricación de equipo de transporte n.c.p.,Fabricación de productos textiles n.c.p.,30708866705,,2003-10-31,11,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,ALSINA ADOLFO,1290,5,A,1088,11-43838767,0-0,309900
107,,1,COOPERATIVA DE PROVISION DE SERVICIOS PUBLICOS DE FREYRE LIMITADA,COOPERATIVA_DE_PROVISION_DE_SERVICIOS_PUBLICOS_DE_FREYRE_LIMITADA,,,"Fabricación de artículos de cemento, fibrocemento y yeso excepto hormigón y mosaicos","Fabricación de artículos de cemento, fibrocemento y yeso excepto hormigón y mosaicos",30545723758,,1980-09-11,33,Argentina,1,Cordoba,838,,,BV,25,,,2413,3564-461900,3564-461102,239593
108,,1,ESTABLECIMIENTOS CAPORASO SACIFIYA,ESTABLECIMIENTOS_CAPORASO_SACIFIYA,camparan@caporaso.com.ar,www.caporaso.com.ar,"Fabricación de muebles y partes de muebles, principalmente de madera",Fabricación de hojas de madera para enchapado fabricación de tableros contrachapados tableros laminados tableros de partículas y tableros y paneles n.c.p. (Incluye la fabricación de madera terciada y machimbre),30516469540,,1968-10-30,19,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,ROOSEVELT FRANKLIN D,2157,2,13,1428,11-48642774,11-48621140,310010
109,,1,SWEARTERS ROMANO SRL,SWEARTERS_ROMANO_SRL,ventas@romano.com.ar,www.romano.com.ar,Fabricación de prendas de vestir y artículos similares de punto,"Fabricación de artículos confeccionados de materiales textiles n.c.p., excepto prendas de vestir",33601567569,,1984-07-02,16,Argentina,1,Buenos Aires,3269,,,AV REPUBLICA,877,,,1702,11-46576284,11-46574127,143020
110,,1,SACCHI HERMANOS SCC,SACCHI_HERMANOS_SCC,info@sacchiweb.com.ar,www.sacchiweb.com.ar,Fabricación de productos de caucho n.c.p.,Venta al por mayor de materiales y productos de limpieza,30505001237,,1959-10-15,23,Argentina,1,Santa Fe,2189,,,AV DE LAS PALMERAS,1452,,,2121,341-4814091,0-0,221909
111,,1,SAR SUELA SRL,SAR_SUELA_SRL,celattoa@fibertel.com.ar,,"Fabricación de calzado de materiales n.c.p., excepto calzado deportivo y ortopédico",,30709420026,,2005-09-15,3,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,PEREZ ROQUE,3694,1,A,1430,11-45473122,11-45459695,152021
112,,1,SIDERCON SRL,SIDERCON_SRL,nicolasgonzalez@sidercon.com,www.sidercon.com,Fabricación de carpintería metálica,Venta al por mayor de artículos para la construcción n.c.p. (No incluye artículos y materiales de demolición: 466990),30709968374,,2006-11-28,12,Argentina,1,Santa Fe,2189,,,LOTES,95,A,,3017,0-0,0-0,251101
113,,1,ESTEX ARGENTINA SRL,ESTEX_ARGENTINA_SRL,texar@texarsrl.com.ar,www.texarsrl.com.ar,Acabado de productos textiles,,30709085383,,2004-08-26,8,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,SUPERI,3530,,,1430,11-45457306,11-45438942,131300
114,,1,GRUPO SV ITHI,GRUPO_SV_ITHI,ventas@corbella.com.ar,www.corbella.com.ar,Acabado de productos textiles,Servicios personales n.c.p.,30709628239,,2006-03-14,10,Argentina,1,Buenos Aires,3269,,,ALMIRANTE BROWN,881,,,1704,11-46586688,11-46543131,131300
115,,1,AEROMEDICAL SA,AEROMEDICAL_SA,Info@aeromedical.com.ar,www.aeromedical.com.ar,"Fabricación de equipo médico y quirúrgico y de aparatos ortopédicos n.c.p, (Incluye prótesis, aparatos ortopédicos, materiales para fracturas, etc.)",,30701820335,,1999-05-24,9,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,FERNANDEZ MORENO B,3655,,,1407,11-43021487,11-43018472,266090
116,,1,CROMA 4 SA,CROMA_4_SA,aalvarez@croma4.com,www.croma4.com,Servicios relacionados con la impresión,,30606751873,,1982-12-10,19,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,SANTA MAGDALENA,657,PB,,1277,11-43023122,11-43022488,181200
117,,1,PROIETTO Y LAMARQUE SA,PROIETTO_Y_LAMARQUE_SA,info@lamarquenet.com,www.lamarquenet.com,Servicios relacionados con la impresión,"Servicios de apoyo para la minería, excepto para la extracción de petróleo y gas natural",30500192700,,1980-09-15,17,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,MARMOL JOSE,2131,,,1255,11-49241813,11-49245047,181200
118,,1,GRAFICA FUTURA SA,GRAFICA_FUTURA_SA,Gabriel@graficafutura.com,www.graficafutura.com,Servicios relacionados con la impresión,"Edición de libros, folletos, y otras publicaciones",30707913602,,2002-02-20,16,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,RIO CUARTO,2201,,,1292,11-49580022,11-49582754,181200
119,,1,GRAND FENIX LAMINADOS SINTETICOS SRL,GRAND_FENIX_LAMINADOS_SINTETICOS_SRL,ceciliafernandez@grandfenix.com.ar,www.grandfenix.com.ar,"Fabricación de tejidos (telas) planos de fibras textiles n.c.p., incluye hilanderías y tejedurías integradas",,30711310440,,2010-02-19,11,Argentina,1,Buenos Aires,3269,,,AV RATTI,3427,,,1714,0-0,0-0,131209
120,,1,MEVACO ARGENTINA SRL,MEVACO_ARGENTINA_SRL,fvalenzuela@mevaco.com.ar,www.mevaco.com.ar,"Forjado, prensado, estampado y laminado de metales pulvimetalurgia",Venta al por menor de artículos de ferretería y materiales eléctricos,30516081615,,1979-06-07,25,Argentina,1,Buenos Aires,3269,,,SIVORI,5164,,,1605,11-47621019,351-4887111,259100
121,,1,L MALATESTA E HIJOS SA,L_MALATESTA_E_HIJOS_SA,ventasrotopam@gmail.com,,"Fabricación de productos plásticos en formas básicas y artículos de plástico n.c.p., excepto muebles",Servicio de transporte automotor de cargas n.c.p. (Incluye servicios de transporte de carga refrigerada y transporte pesado),30521560416,,0--,23,Argentina,1,La Pampa,1318,,,ESPANA,377,,,6333,2333-442146,2333-442294,222090
122,,1,SARAO SA,SARAO_SA,ventas@acrilicossarao.com.ar,www.acrilicossarao.com.ar,"Fabricación de productos plásticos en formas básicas y artículos de plástico n.c.p., excepto muebles",,30635368965,,1989-11-02,9,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,GIRARDOT,1361,,,1427,11-45517653,11-45510113,222090
123,,1,CCG ELECTRONICA SA,CCG_ELECTRONICA_SA,ccg@ccg.com.ar,www.ccg.com.ar,Fabricación de equipo de control de procesos industriales,Venta al por mayor de equipo profesional y científico e instrumentos de medida y de control n.c.p.,30618617811,,2013-08-14,10,Argentina,1,Santa Fe,2189,,,ZEBALLOS,462,,,2322,3493-421177,3493-425525,265102
124,,1,MEDITERM SRL,MEDITERM_SRL,administracion@mediterm.com,www.mediterm.com,Fabricación de equipo de control de procesos industriales,Venta al por mayor de equipo profesional y científico e instrumentos de medida y de control n.c.p.,30589930912,,1981-06-30,9,Argentina,1,Buenos Aires,3269,,,16,4924,,,1884,11-42560476,11-42561946,265102
125,,1,TMP NEUQUEN SRL,TMP_NEUQUEN_SRL,administraciontmp@infovia.com.ar,,"Fabricación de maquinaria y equipo de uso general n.c.p. (Incluye la fabricación de equipos de aire acondicionado, matafuegos, etc.)",,30672640586,,1993-07-01,18,Argentina,1,Neuquen,2706,,,TEODORO PLANAS,2065,,,8300,299-4425662,299-4422465,281900
126,,1,ANTONIO A DAMICO SA,ANTONIO_A_DAMICO_SA,adamico@adamico.com.ar,www.adamico.com.ar,"Fabricación de maquinaria y equipo de elevación y manipulación (Incluye la fabricación de ascensores, escaleras mecánicas, montacargas, etc.)",Servicios empresariales n.c.p.,30682048774,,1994-11-15,22,Argentina,1,Buenos Aires,3269,,,BARTOLOME NOVARO,1237,,,1655,11-47292988,11-47296888,281600
127,,1,CUARIBAR SA,CUARIBAR_SA,aobarrio@cuarsa.com.ar,www.cuarsa.com.ar,Fabricación de productos de cerámica refractaria,"Fabricación de productos minerales no metálicos n.c.p. (Incluye la fabricación de abrasivos, lijas, membranas asfálticas, etc.)",30708241187,,2003-01-23,23,Argentina,1,Buenos Aires,3269,,,COSTA RICA,5225,,,1667,3327-452157,0-0,239100
128,,1,PAPELERA ORLANDO SACI,PAPELERA_ORLANDO_SACI,daniel@papelera-orlando.com.ar,www.papelera-orlando.com.ar,Fabricación de artículos de papel y cartón n.c.p. (No incluye el papel de lija: 239900),,30521459480,,1966-07-08,86,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,OLAVARRIA,3040,,,1281,11-43034374,11-43034373,170990
129,,1,UTILMED SRL,UTILMED_SRL,administracion@sugestionmedias.com.ar,www.sugestionmedias.com.ar,Fabricación de medias,,30699147776,,1998-05-29,15,Argentina,1,Buenos Aires,3269,RAMOS MEJIA,,RAUCH,819,,,1704,11-44889179,11-46539177,143010
130,,1,FLARGENT SA,FLARGENT_SA,comercial@flargent.com,www.flargent.com,"Fabricación de tanques, depósitos y recipientes de metal (Incluye la fabricación de silos)",Servicios de apoyo para la extracción de petróleo y gas natural,30602902788,,1982-02-12,39,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,ALSINA ADOLFO,771,,,1087,11-43470303,11-43134510,251200
131,,1,GERALDO BLOCH E HIJOS SRL,GERALDO_BLOCH_E_HIJOS_SRL,gbloch@arnet.com.ar,,Fabricación de productos metálicos de tornería y/o matricería,Fabricación de maquinaria y equipo de uso especial n.c.p.,30672462742,,1994-11-07,7,Argentina,1,Misiones,2,,,TACUARI,110,,,3380,3751-421623,0-0,259993
132,,1,ARDUINO SRL,ARDUINO_SRL,administracion@arduinosrl.com.ar,www.arduinosrl.com.ar,Fabricación en industrias básicas de productos de hierro y acero n.c.p. (Incluye la producción de hojalata),Venta al por menor de artículos de ferretería y materiales eléctricos,30668274834,,1995-12-28,12,Argentina,1,Cordoba,838,,,BV ASCASUBI,1150,,,2550,3537-429014,3537-422712,241009
133,,1,BRINSA SRL,BRINSA_SRL,brinsa@speedy.com.ar,,Fundición de metales no ferrosos,,30708759240,,2004-04-14,13,Argentina,1,Buenos Aires,3269,,,AV GRAL PAZ,14529,,,1768,11-43283939,11-43283939,243200
134,,1,IMPULSORA METALURGICA DEL NOROESTE SA,IMPULSORA_METALURGICA_DEL_NOROESTE_SA,Impulsora@impulsora.com.ar,www.impulsora.com.ar,Fundición de metales no ferrosos,Recuperación de materiales y desechos no metálicos,30591156272,,1975-12-22,14,Argentina,1,Jujuy,3057,,,RUTA 49 KM 2 BO ALTO LA TORRE,0,,,4612,0-7502310,0-0,243200
135,,1,MANU FACTURAS TEXTIL MATANZA SRL,MANU_FACTURAS_TEXTIL_MATANZA_SRL,manufacturastextilmatanza@yahoo.com.ar,,"Fabricación de tejidos (telas) planos de fibras textiles n.c.p., incluye hilanderías y tejedurías integradas",,30559305258,,1971-09-22,8,Argentina,1,Buenos Aires,3269,,,ZAPIOLA,2762,,,1754,11-46516842,0-0,131209
136,,1,TEJEDURIA STAMATI SA,TEJEDURIA_STAMATI_SA,info@tejeduriastamati.com.ar,www.tejeduriastamati.com.ar,"Fabricación de tejidos (telas) planos de fibras textiles n.c.p., incluye hilanderías y tejedurías integradas","Venta al por mayor de mantelería, ropa de cama y artículos textiles para el hogar",30500941673,,1967-07-08,8,Argentina,1,Ciudad Autónoma de Buenos Aires,3219,,,NAZCA AV 1477,0,,,1416,11-45811118,11-45818177,131209
